# This file contains all populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	RealVar1	RealVar2	RealVar3	RealVar4	RealVar5	RealVar6	RealVar7
0	52	13	-8.909695e-01	-9.013386e-01	1	5.710114e-02	1.597716e-01	7.155171e-01	2.233424e-01	3.046045e+00	1.520712e+00	1.000343e-04	8.539732e-01	
0	52	14	-9.054702e-01	-8.661701e-01	1	5.659991e-02	1.242464e-01	1.129609e-01	2.235170e-01	1.270926e+00	1.407063e+01	1.001975e-04	8.537403e-01	
0	52	15	-9.052007e-01	-8.684083e-01	1	5.547905e-02	1.258226e-01	1.133491e-01	2.231717e-01	1.270926e+00	3.305613e+00	1.000766e-04	8.537403e-01	
0	52	16	-8.790701e-01	-9.089628e-01	1	5.290354e-02	1.831359e-01	1.098620e-01	2.233854e-01	2.193974e+00	4.783111e+00	1.000809e-04	8.565993e-01	
0	52	17	-9.031779e-01	-8.798380e-01	1	5.134518e-02	1.315185e-01	6.814544e-01	2.233817e-01	3.088119e+00	4.106870e+00	1.002968e-04	8.509656e-01	
0	52	18	-8.660420e-01	-9.126871e-01	1	4.855672e-02	2.013544e-01	1.187837e-01	2.231587e-01	3.071916e+00	4.105417e+00	1.002980e-04	8.566523e-01	
0	52	19	-9.047124e-01	-8.722952e-01	1	4.695878e-02	1.270213e-01	3.602919e-01	2.233824e-01	3.130975e+00	1.316041e+00	1.001903e-04	8.521149e-01	
0	52	20	-9.018078e-01	-8.829426e-01	1	4.613509e-02	1.362916e-01	6.082052e-01	2.233894e-01	2.122415e+00	4.767405e+00	1.000651e-04	8.539396e-01	
0	52	21	-8.874686e-01	-9.035385e-01	1	4.439329e-02	1.692472e-01	1.826279e-01	2.235356e-01	3.092297e+00	3.403582e+00	1.002839e-04	8.566240e-01	
0	52	22	-8.682017e-01	-9.122441e-01	1	4.431042e-02	1.942817e-01	6.840813e-01	2.236103e-01	3.073465e+00	4.522428e+00	1.002900e-04	8.539394e-01	
0	52	23	-9.015651e-01	-8.834310e-01	1	4.332924e-02	1.362916e-01	7.320007e-01	2.235926e-01	3.095007e+00	4.767405e+00	1.002108e-04	8.539396e-01	
0	52	24	-8.713443e-01	-9.116559e-01	1	4.122718e-02	1.903181e-01	6.507855e-01	2.236102e-01	2.388941e+00	4.077890e+00	1.002938e-04	8.535322e-01	
0	52	25	-9.062170e-01	-8.574960e-01	1	3.940179e-02	1.180992e-01	1.402961e-01	2.231585e-01	1.998459e+00	3.400962e+00	1.002251e-04	8.539382e-01	
0	52	26	-9.065009e-01	-8.501948e-01	1	3.863442e-02	1.099559e-01	7.344791e-01	2.237448e-01	2.546980e+00	2.109458e+00	1.000989e-04	8.535046e-01	
0	52	27	-9.062182e-01	-8.573605e-01	1	3.844604e-02	1.181242e-01	1.180622e-01	2.231585e-01	1.977798e+00	3.400962e+00	1.002251e-04	8.539382e-01	
0	52	28	-8.925792e-01	-8.994535e-01	1	3.801671e-02	1.604706e-01	1.008339e-01	2.236094e-01	3.865493e+00	1.405055e+01	1.001920e-04	8.537009e-01	
0	52	29	-8.983136e-01	-8.917990e-01	1	3.639070e-02	1.447162e-01	7.297151e-01	2.235179e-01	3.743028e+00	3.411527e+00	1.002108e-04	8.521342e-01	
0	52	30	-8.732216e-01	-9.112121e-01	1	3.554089e-02	1.872854e-01	7.187607e-01	2.235200e-01	3.830150e+00	3.293016e+00	1.002980e-04	8.521494e-01	
0	52	31	-8.635611e-01	-9.134508e-01	1	3.487825e-02	1.997421e-01	7.574328e-01	2.236191e-01	3.038595e+00	4.539553e+00	1.003002e-04	8.643874e-01	
0	52	32	-9.037389e-01	-8.773451e-01	1	3.483090e-02	1.320051e-01	1.731531e-01	2.233855e-01	3.088131e+00	3.407676e+00	1.002968e-04	8.509656e-01	
0	58	1	-8.770576e-01	-9.092366e-01	1	6.785355e-02	1.823049e-01	6.707882e-01	2.231600e-01	3.087570e+00	4.902788e+00	1.002954e-04	8.624600e-01	
0	58	2	-9.023563e-01	-8.830698e-01	1	1.181063e-01	1.342215e-01	6.815840e-01	2.233807e-01	3.087570e+00	3.437170e+00	1.002954e-04	8.501756e-01	
0	58	3	-2.358009e-01	-9.224648e-01	1	1.000000e+14	7.702225e-01	5.004868e-01	2.233669e-01	5.955082e+00	1.291111e+01	1.641360e-04	1.160991e+00	
0	58	4	-9.064132e-01	-8.429455e-01	1	1.000000e+14	1.103087e-01	1.208215e-01	2.233806e-01	3.083489e+00	2.835747e+00	1.002954e-04	8.557594e-01	
0	58	5	-8.928348e-01	-9.000997e-01	1	8.119284e-03	1.564444e-01	6.815840e-01	2.236946e-01	3.129096e+00	3.024411e+00	1.002954e-04	8.506060e-01	
0	58	6	-8.889205e-01	-9.007445e-01	1	6.921379e-02	1.564444e-01	6.815840e-01	2.471363e-01	3.087570e+00	3.201278e+00	1.002954e-04	8.506060e-01	
0	58	7	-8.928348e-01	-9.000997e-01	1	4.594598e-03	1.564444e-01	6.815840e-01	2.236946e-01	3.087570e+00	3.024411e+00	1.002954e-04	8.506060e-01	
0	58	8	-8.770568e-01	-9.101291e-01	1	7.341147e-03	1.861264e-01	1.158063e-01	2.231609e-01	3.945666e+00	4.767405e+00	1.001911e-04	8.504195e-01	
0	58	9	-9.027432e-01	-8.815781e-01	1	1.604500e-01	1.329824e-01	6.815840e-01	2.233807e-01	3.087570e+00	3.437170e+00	1.002954e-04	8.506060e-01	
0	58	10	-8.935593e-01	-8.992726e-01	1	1.141797e-01	1.552272e-01	6.707882e-01	2.231600e-01	3.087570e+00	3.024333e+00	1.002954e-04	8.506498e-01	
0	58	11	-8.751908e-01	-9.101827e-01	1	5.324066e-01	1.847613e-01	6.815840e-01	2.236946e-01	3.087570e+00	4.902866e+00	1.002954e-04	8.614404e-01	
0	58	12	-9.063646e-01	-8.580273e-01	1	2.456494e-01	1.139445e-01	6.815840e-01	2.233807e-01	3.087479e+00	3.808843e+00	1.002954e-04	8.506060e-01	
0	58	13	-2.433867e-01	-9.196635e-01	1	5.539483e-01	7.628370e-01	6.800231e-01	2.234173e-01	5.929692e+00	1.212214e+01	1.641360e-04	1.140280e+00	
0	58	14	-9.030811e-01	-8.141280e-01	2	4.845224e-01	9.077430e-02	6.687952e-01	2.231600e-01	3.087570e+00	3.024333e+00	1.002954e-04	8.506498e-01	
0	58	15	-2.430081e-01	-9.192793e-01	2	1.000000e+14	7.635020e-01	7.388934e-01	2.226086e-01	3.575366e+00	1.205593e+01	2.906503e-04	9.023585e-01	
0	58	16	-9.038386e-01	-5.164019e-01	2	1.000000e+14	1.318978e-01	1.158063e-01	2.231609e-01	4.204909e+00	4.767405e+00	1.622607e-04	8.632570e-01	
0	58	17	-8.751908e-01	-9.101793e-01	2	4.909300e-01	1.847613e-01	6.815840e-01	2.236946e-01	3.077232e+00	4.902866e+00	1.002954e-04	8.614777e-01	
0	58	18	-8.761930e-01	-9.097333e-01	2	2.585947e-02	1.835440e-01	6.707882e-01	2.231600e-01	3.087570e+00	4.902788e+00	1.002954e-04	8.616873e-01	
0	58	19	-8.928348e-01	-9.000996e-01	2	1.389972e-01	1.564444e-01	6.815840e-01	2.236946e-01	3.087570e+00	3.071582e+00	1.002954e-04	8.506060e-01	
0	58	20	-9.015959e-01	-5.589914e-01	3	3.163555e-01	1.400898e-01	1.025830e-01	2.179515e-01	3.945666e+00	3.180755e+00	1.574030e-04	8.718827e-01	
0	58	21	-8.928348e-01	-8.976831e-01	3	6.734618e-01	1.564444e-01	6.815840e-01	2.236946e-01	1.230854e+01	3.870993e+00	1.002954e-04	8.579398e-01	
0	58	22	-9.038386e-01	-5.162625e-01	3	1.000000e+14	1.318978e-01	1.158063e-01	2.231609e-01	4.194571e+00	4.767405e+00	1.622607e-04	8.632942e-01	
0	58	23	-2.417450e-01	-9.107677e-01	3	5.179709e-01	7.648758e-01	7.388934e-01	2.236922e-01	3.489789e+00	1.506039e+01	2.906503e-04	8.796225e-01	
0	58	24	-2.415390e-01	-9.188412e-01	3	1.000000e+14	7.648758e-01	7.388934e-01	2.226086e-01	3.624643e+00	1.506039e+01	2.906503e-04	9.023585e-01	
0	58	25	-9.013700e-01	-7.694779e-01	3	4.272669e-01	8.941478e-02	6.662035e-01	2.134498e-01	6.373561e-01	3.320609e+00	1.068782e-04	8.544731e-01	
0	58	26	-8.933336e-01	-6.394979e-01	4	2.989891e-01	1.563151e-01	7.945031e-01	2.152975e-01	7.155653e-01	3.290003e+00	1.631658e-04	8.583607e-01	
0	58	27	-9.029018e-01	-2.923680e-01	4	1.000000e+14	9.186223e-02	7.925101e-01	2.152975e-01	7.155653e-01	3.290003e+00	1.631658e-04	8.583607e-01	
0	58	28	-8.876470e-01	-6.704139e-01	4	1.071735e-01	1.651083e-01	7.928433e-01	2.231609e-01	1.548248e+01	4.767405e+00	1.622607e-04	8.632942e-01	
0	58	29	-8.900902e-01	-6.542172e-01	4	2.898549e-02	1.651083e-01	1.158063e-01	2.231609e-01	3.945666e+00	4.767405e+00	1.622607e-04	8.632942e-01	
0	58	30	-2.355051e-01	-9.175591e-01	4	1.000000e+14	7.702225e-01	5.127055e-01	2.234173e-01	5.955082e+00	1.291111e+01	1.641360e-04	1.142505e+00	
0	58	31	-8.871962e-01	-7.855141e-01	4	1.392638e-01	9.670931e-02	1.170164e-01	1.629168e-01	2.854788e+00	4.767405e+00	1.001911e-04	8.504195e-01	
0	58	32	-8.848102e-01	-8.418894e-01	4	5.938374e-01	1.426699e-01	5.036463e-01	1.431658e-01	3.113965e+00	3.351189e+00	1.002954e-04	8.601428e-01	
0	63	1	-2.345760e-01	-9.372185e-01	1	1.000000e+14	7.585735e-01	6.840629e-01	2.459455e-01	5.993700e+00	1.670423e+01	1.640989e-04	1.185958e+00	
0	63	2	-9.064795e-01	-8.430873e-01	1	1.000000e+14	1.112286e-01	6.591461e-01	2.237227e-01	3.087571e+00	3.027625e+00	1.002954e-04	8.613908e-01	
0	63	3	-3.554766e-01	-9.221854e-01	1	4.708285e-01	6.618974e-01	7.372020e-01	2.226086e-01	3.575366e+00	1.205593e+01	2.924401e-04	9.023585e-01	
0	63	4	-8.649756e-01	-9.128107e-01	1	4.306773e-01	1.986888e-01	6.815827e-01	2.228596e-01	3.090003e+00	4.902866e+00	1.002954e-04	8.558222e-01	
0	63	5	-3.431223e-01	-9.356655e-01	1	1.248995e-01	6.618974e-01	7.372020e-01	2.462590e-01	3.575366e+00	1.205593e+01	2.914494e-04	9.023585e-01	
0	63	6	-9.059024e-01	-8.653915e-01	1	8.940254e-02	1.186793e-01	6.819680e-01	2.237279e-01	3.087334e+00	1.237784e+01	1.000702e-04	8.506292e-01	
0	63	7	-9.028878e-01	-8.810344e-01	1	8.832983e-02	1.325474e-01	6.737629e-01	2.233695e-01	3.077232e+00	3.396881e+00	1.002954e-04	8.506901e-01	
0	63	8	-9.064789e-01	-8.537528e-01	1	5.908557e-02	1.110086e-01	6.608622e-01	2.233933e-01	3.087570e+00	3.027625e+00	1.000718e-04	8.508775e-01	
0	63	9	-9.023563e-01	-8.830754e-01	1	4.500700e-02	1.342215e-01	6.815840e-01	2.233807e-01	3.087570e+00	3.437170e+00	1.002954e-04	8.501659e-01	
0	63	10	-3.457239e-01	-9.287047e-01	1	4.492120e-02	6.744199e-01	6.271595e-01	2.228544e-01	5.949991e+00	3.997290e+00	1.600315e-04	1.128187e+00	
0	63	11	-8.997005e-01	-8.896250e-01	1	4.038146e-02	1.416531e-01	6.815847e-01	2.233611e-01	3.087479e+00	3.809683e+00	1.002954e-04	8.505957e-01	
0	63	12	-3.451787e-01	-9.291997e-01	1	3.890993e-02	6.744199e-01	6.275817e-01	2.237227e-01	5.949991e+00	1.249566e+01	1.600315e-04	1.128187e+00	
0	63	13	-8.980190e-01	-8.932312e-01	1	3.568933e-02	1.457085e-01	6.708472e-01	2.236946e-01	3.087570e+00	3.025156e+00	1.000128e-04	8.506166e-01	
0	63	14	-8.935593e-01	-8.992726e-01	1	3.541134e-02	1.552272e-01	6.707882e-01	2.231600e-01	3.087570e+00	3.024333e+00	1.002954e-04	8.506498e-01	
0	63	15	-8.861327e-01	-9.055849e-01	1	2.599357e-02	1.682977e-01	6.815840e-01	2.233813e-01	3.087320e+00	4.943155e+00	1.002857e-04	8.522197e-01	
0	63	16	-8.889205e-01	-9.007445e-01	1	2.456025e-02	1.564444e-01	6.815840e-01	2.471363e-01	3.087570e+00	3.201278e+00	1.002954e-04	8.506060e-01	
0	63	17	-8.803948e-01	-9.083202e-01	1	2.341956e-02	1.809392e-01	1.460346e-01	2.231554e-01	3.087475e+00	4.902866e+00	1.002954e-04	8.559731e-01	
0	63	18	-8.873721e-01	-9.043655e-01	1	2.059094e-02	1.662349e-01	6.823643e-01	2.233962e-01	3.087570e+00	3.023365e+00	1.007316e-04	8.524205e-01	
0	63	19	-8.693487e-01	-9.121289e-01	1	1.715044e-02	1.928364e-01	6.815840e-01	2.233807e-01	3.090149e+00	4.832250e+00	1.002954e-04	8.558019e-01	
0	63	20	-8.987195e-01	-8.910072e-01	1	1.651076e-02	1.442086e-01	6.815840e-01	2.226111e-01	3.086969e+00	3.071582e+00	1.002954e-04	8.519164e-01	
0	63	21	-8.749801e-01	-9.106568e-01	1	1.625157e-02	1.851327e-01	6.815840e-01	2.233813e-01	3.087322e+00	4.943155e+00	1.002954e-04	8.557410e-01	
0	63	22	-9.059135e-01	-8.646271e-01	1	1.456505e-02	1.186793e-01	6.815459e-01	2.228596e-01	3.087334e+00	3.879459e+00	1.002954e-04	8.506292e-01	
0	63	23	-9.063646e-01	-8.580273e-01	1	1.440102e-02	1.139445e-01	6.815840e-01	2.233807e-01	3.087479e+00	3.808843e+00	1.002954e-04	8.506060e-01	
0	63	24	-9.064305e-01	-8.560479e-01	1	1.398119e-02	1.126707e-01	6.815840e-01	2.231649e-01	3.087480e+00	3.808843e+00	1.002954e-04	8.506069e-01	
0	63	25	-9.063108e-01	-8.592559e-01	1	1.356175e-02	1.147271e-01	6.815840e-01	2.236672e-01	3.087479e+00	3.232941e+00	1.002954e-04	8.506060e-01	
0	63	26	-9.060194e-01	-8.626658e-01	1	1.289234e-02	1.178302e-01	6.815466e-01	2.226082e-01	3.087570e+00	3.749804e+00	1.002954e-04	8.515196e-01	
0	63	27	-9.061859e-01	-8.612779e-01	1	1.287535e-02	1.162237e-01	6.815840e-01	2.230875e-01	3.087570e+00	3.017325e+00	1.002954e-04	8.506060e-01	
0	63	28	-8.980494e-01	-8.931826e-01	1	1.233443e-02	1.457085e-01	6.588318e-01	2.236946e-01	3.087570e+00	3.025023e+00	1.000078e-04	8.506166e-01	
0	63	29	-8.926209e-01	-9.004771e-01	1	1.126825e-02	1.569851e-01	6.707882e-01	2.233758e-01	3.087570e+00	3.024333e+00	1.002954e-04	8.501261e-01	
0	63	30	-9.027432e-01	-8.815781e-01	1	1.123667e-02	1.329824e-01	6.815840e-01	2.233807e-01	3.087570e+00	3.437170e+00	1.002954e-04	8.506060e-01	
0	63	31	-9.064658e-01	-8.554093e-01	1	9.793890e-03	1.118065e-01	6.519090e-01	2.236947e-01	3.087570e+00	3.025156e+00	1.000128e-04	8.506166e-01	
0	63	32	-9.064786e-01	-8.542108e-01	1	8.808816e-03	1.112764e-01	6.591461e-01	2.237218e-01	3.087570e+00	3.027625e+00	1.002954e-04	8.502233e-01	
0	68	1	-9.064834e-01	-8.548031e-01	1	1.000000e+14	1.110086e-01	7.678450e-01	2.233938e-01	3.087570e+00	2.937873e+00	1.000016e-04	8.508775e-01	
0	68	2	-3.627909e-01	-9.395939e-01	1	1.000000e+14	6.444299e-01	7.362848e-01	2.467371e-01	3.087570e+00	1.195188e+01	3.022523e-04	8.506060e-01	
0	68	3	-6.439320e-01	-9.213847e-01	1	4.939941e-01	4.137350e-01	6.828077e-01	2.236781e-01	3.090108e+00	3.202591e+00	1.598077e-04	8.558222e-01	
0	68	4	-4.094212e-01	-9.255659e-01	1	2.766400e-01	6.172800e-01	6.271595e-01	2.237068e-01	5.949991e+00	5.162865e+00	1.535016e-04	1.128187e+00	
0	68	5	-8.648093e-01	-9.128130e-01	1	2.057902e-01	1.986888e-01	6.828077e-01	2.236781e-01	3.090108e+00	3.202591e+00	1.002954e-04	8.558222e-01	
0	68	6	-3.774195e-01	-9.267341e-01	1	1.232949e-01	6.444299e-01	7.362848e-01	2.238446e-01	3.087520e+00	1.195188e+01	3.022523e-04	8.506060e-01	
0	68	7	-3.639071e-01	-9.393764e-01	1	8.928492e-02	6.444299e-01	6.808382e-01	2.467371e-01	3.087570e+00	3.915102e+00	3.022523e-04	8.506060e-01	
0	68	8	-8.648093e-01	-9.128130e-01	1	5.355855e-02	1.986888e-01	6.828077e-01	2.236781e-01	3.090108e+00	3.202591e+00	1.002954e-04	8.558222e-01	
0	68	9	-9.036772e-01	-8.777165e-01	1	4.929917e-02	1.325489e-01	1.073078e-01	2.233609e-01	3.078973e+00	3.800187e+00	1.002891e-04	8.506860e-01	
0	68	10	-9.051564e-01	-8.708087e-01	1	4.162572e-02	1.234122e-01	6.815847e-01	2.228646e-01	3.087570e+00	3.822248e+00	1.002954e-04	8.505957e-01	
0	68	11	-9.058933e-01	-8.654286e-01	1	3.472114e-02	1.187875e-01	6.819680e-01	2.233606e-01	3.087321e+00	1.237784e+01	1.000798e-04	8.506292e-01	
0	68	12	-8.965436e-01	-8.947383e-01	1	3.166971e-02	1.492014e-01	6.738134e-01	2.226133e-01	3.087586e+00	3.118795e+00	1.007290e-04	8.507066e-01	
0	68	13	-8.803948e-01	-9.083202e-01	1	3.067356e-02	1.809392e-01	1.460346e-01	2.231554e-01	3.087475e+00	4.902866e+00	1.002954e-04	8.559731e-01	
0	68	14	-9.048068e-01	-8.727295e-01	1	3.059173e-02	1.250865e-01	6.815847e-01	2.228646e-01	3.087570e+00	3.822248e+00	1.002954e-04	8.505957e-01	
0	68	15	-8.997010e-01	-8.895811e-01	1	2.954681e-02	1.416531e-01	6.813810e-01	2.233611e-01	3.093229e+00	3.800187e+00	1.002954e-04	8.506860e-01	
0	68	16	-8.936938e-01	-8.991259e-01	1	2.926948e-02	1.552753e-01	6.298383e-01	2.228646e-01	3.087570e+00	3.832164e+00	1.002954e-04	8.506059e-01	
0	68	17	-8.861327e-01	-9.055849e-01	1	2.914159e-02	1.682977e-01	6.815840e-01	2.233813e-01	3.087320e+00	4.943155e+00	1.002857e-04	8.522197e-01	
0	68	18	-9.010259e-01	-8.850738e-01	1	2.836460e-02	1.382535e-01	6.776224e-01	2.228731e-01	3.092857e+00	3.549433e+00	1.011562e-04	8.506901e-01	
0	68	19	-8.889205e-01	-9.007446e-01	1	2.606590e-02	1.564444e-01	6.815840e-01	2.471363e-01	3.087479e+00	3.188712e+00	1.002954e-04	8.506060e-01	
0	68	20	-8.779848e-01	-9.095159e-01	1	2.394016e-02	1.809392e-01	6.743828e-01	2.231554e-01	3.087159e+00	4.902866e+00	1.002954e-04	8.559731e-01	
0	68	21	-8.726388e-01	-9.111704e-01	1	2.335066e-02	1.883007e-01	6.818294e-01	2.237227e-01	3.087565e+00	3.027625e+00	1.002741e-04	8.611331e-01	
0	68	22	-8.873748e-01	-9.040793e-01	1	2.237489e-02	1.662305e-01	6.824488e-01	2.233962e-01	3.092841e+00	3.678225e+00	1.011522e-04	8.524040e-01	
0	68	23	-9.021543e-01	-8.829457e-01	1	2.140844e-02	1.377688e-01	1.395587e-01	2.226133e-01	3.092857e+00	3.549433e+00	1.002657e-04	8.510387e-01	
0	68	24	-9.061859e-01	-8.612779e-01	1	2.035828e-02	1.162237e-01	6.815840e-01	2.230875e-01	3.087570e+00	3.017325e+00	1.002954e-04	8.506060e-01	
0	68	25	-9.029534e-01	-8.808007e-01	1	2.030333e-02	1.325489e-01	6.318193e-01	2.233609e-01	3.078657e+00	3.800187e+00	1.002891e-04	8.506860e-01	
0	68	26	-9.063646e-01	-8.582016e-01	1	1.857529e-02	1.139445e-01	6.815840e-01	2.233807e-01	3.087469e+00	3.808843e+00	1.002954e-04	8.504072e-01	
0	68	27	-9.063108e-01	-8.592589e-01	1	1.830496e-02	1.147271e-01	6.815840e-01	2.236777e-01	3.087528e+00	3.232941e+00	1.002954e-04	8.506060e-01	
0	68	28	-8.984375e-01	-8.923305e-01	1	1.736841e-02	1.447308e-01	6.711006e-01	2.236946e-01	3.087570e+00	2.927486e+00	1.000067e-04	8.509997e-01	
0	68	29	-8.987177e-01	-8.903328e-01	1	1.562530e-02	1.445005e-01	6.302617e-01	2.226403e-01	3.110468e+00	3.549433e+00	1.011496e-04	8.506901e-01	
0	68	30	-9.064322e-01	-8.561278e-01	1	1.465001e-02	1.126707e-01	6.815753e-01	2.234696e-01	3.087480e+00	3.411927e+00	1.002954e-04	8.506069e-01	
0	68	31	-9.028879e-01	-8.810365e-01	1	1.338358e-02	1.325474e-01	6.737759e-01	2.233665e-01	3.077232e+00	3.397269e+00	1.002954e-04	8.506857e-01	
0	68	32	-9.059649e-01	-8.646078e-01	1	1.316788e-02	1.182274e-01	6.819655e-01	2.233606e-01	3.087321e+00	1.237784e+01	1.000990e-04	8.506464e-01	
0	73	1	-9.064853e-01	-8.268619e-01	1	1.000000e+14	1.106727e-01	6.792860e-01	2.233998e-01	3.087570e+00	2.901006e+00	1.081847e-04	8.506064e-01	
0	73	2	-3.898175e-01	-9.440540e-01	1	1.000000e+14	5.887540e-01	6.812966e-01	3.087347e-01	5.785128e+00	5.158045e+00	1.546978e-04	1.113141e+00	
0	73	3	-6.710806e-01	-9.270902e-01	1	5.032375e-01	3.905068e-01	6.298701e-01	2.237012e-01	3.087566e+00	3.804623e+00	1.602868e-04	8.559148e-01	
0	73	4	-4.094110e-01	-9.280547e-01	1	3.445655e-01	6.172800e-01	6.271595e-01	2.237236e-01	5.891391e+00	5.158045e+00	1.535016e-04	1.120636e+00	
0	73	5	-8.636166e-01	-9.131280e-01	1	2.470788e-01	2.004814e-01	6.819203e-01	2.226403e-01	3.109941e+00	3.549433e+00	1.026000e-04	8.508340e-01	
0	73	6	-9.064852e-01	-8.533140e-01	1	1.192245e-01	1.106727e-01	6.788493e-01	2.233998e-01	3.087570e+00	2.902848e+00	1.001749e-04	8.506174e-01	
0	73	7	-9.052295e-01	-8.704855e-01	1	5.269350e-02	1.250865e-01	1.263429e-01	2.278123e-01	3.087570e+00	3.823061e+00	1.002954e-04	8.505955e-01	
0	73	8	-9.061635e-01	-8.616592e-01	1	4.020975e-02	1.161288e-01	7.673214e-01	2.230875e-01	3.087570e+00	3.017325e+00	1.002562e-04	8.508736e-01	
0	73	9	-9.029534e-01	-8.808007e-01	1	3.296484e-02	1.325489e-01	6.318193e-01	2.233609e-01	3.078657e+00	3.800187e+00	1.002891e-04	8.506860e-01	
0	73	10	-9.036772e-01	-8.777165e-01	1	3.182324e-02	1.325489e-01	1.073078e-01	2.233609e-01	3.078973e+00	3.800187e+00	1.002891e-04	8.506860e-01	
0	73	11	-8.803948e-01	-9.083202e-01	1	2.914407e-02	1.809392e-01	1.460346e-01	2.231554e-01	3.087475e+00	4.902866e+00	1.002954e-04	8.559731e-01	
0	73	12	-9.011019e-01	-8.848588e-01	1	2.843676e-02	1.380420e-01	6.776224e-01	2.228733e-01	3.087379e+00	3.844845e+00	1.011643e-04	8.506901e-01	
0	73	13	-8.889205e-01	-9.007498e-01	1	2.659284e-02	1.564444e-01	6.815839e-01	2.471363e-01	3.087479e+00	3.199823e+00	1.002954e-04	8.505823e-01	
0	73	14	-8.728601e-01	-9.113168e-01	1	2.224757e-02	1.882674e-01	6.816906e-01	2.226055e-01	3.087586e+00	3.209688e+00	1.002526e-04	8.557016e-01	
0	73	15	-9.063646e-01	-8.582016e-01	1	2.221147e-02	1.139445e-01	6.815840e-01	2.233807e-01	3.087469e+00	3.808843e+00	1.002954e-04	8.504072e-01	
0	73	16	-8.968647e-01	-8.909680e-01	1	2.152823e-02	1.413203e-01	6.294557e-01	2.471363e-01	3.087479e+00	3.188829e+00	1.002792e-04	8.506060e-01	
0	73	17	-9.000596e-01	-8.868095e-01	1	2.150318e-02	1.410138e-01	6.318289e-01	2.233592e-01	3.090108e+00	3.197343e+00	1.015800e-04	8.505981e-01	
0	73	18	-8.766151e-01	-9.102946e-01	1	2.007671e-02	1.830384e-01	6.499985e-01	2.233609e-01	3.087631e+00	4.911207e+00	1.002891e-04	8.506860e-01	
0	73	19	-8.936938e-01	-8.991318e-01	1	1.933659e-02	1.552753e-01	6.298383e-01	2.228646e-01	3.087570e+00	3.798802e+00	1.002891e-04	8.506059e-01	
0	73	20	-8.965550e-01	-8.952047e-01	1	1.912118e-02	1.492776e-01	6.732050e-01	2.221007e-01	3.090108e+00	3.008228e+00	1.002954e-04	8.508214e-01	
0	73	21	-8.963852e-01	-8.954450e-01	1	1.852563e-02	1.492776e-01	6.825613e-01	2.236781e-01	3.090108e+00	3.111698e+00	1.002954e-04	8.508288e-01	
0	73	22	-9.046013e-01	-8.737156e-01	1	1.822129e-02	1.250865e-01	6.827948e-01	2.278123e-01	3.087570e+00	3.823061e+00	1.002954e-04	8.505957e-01	
0	73	23	-8.860922e-01	-9.056133e-01	1	1.722277e-02	1.682977e-01	6.815201e-01	2.236781e-01	3.087320e+00	4.943155e+00	1.002953e-04	8.521493e-01	
0	73	24	-8.876696e-01	-9.042332e-01	1	1.712070e-02	1.662305e-01	6.309459e-01	2.226452e-01	3.087373e+00	3.678225e+00	1.011522e-04	8.506867e-01	
0	73	25	-8.997010e-01	-8.895811e-01	1	1.633071e-02	1.416531e-01	6.813810e-01	2.233611e-01	3.093229e+00	3.800187e+00	1.002954e-04	8.506860e-01	
0	73	26	-8.650731e-01	-9.128911e-01	1	1.548844e-02	1.986125e-01	6.831404e-01	2.226133e-01	3.087586e+00	3.209688e+00	1.007290e-04	8.557016e-01	
0	73	27	-9.061859e-01	-8.612779e-01	1	1.494624e-02	1.162237e-01	6.815840e-01	2.230875e-01	3.087570e+00	3.017325e+00	1.002954e-04	8.506060e-01	
0	73	28	-9.064322e-01	-8.561278e-01	1	1.460318e-02	1.126707e-01	6.815753e-01	2.234696e-01	3.087480e+00	3.411927e+00	1.002954e-04	8.506069e-01	
0	73	29	-9.046124e-01	-8.736579e-01	1	1.438916e-02	1.250865e-01	6.737141e-01	2.278123e-01	3.087570e+00	3.823061e+00	1.002954e-04	8.505957e-01	
0	73	30	-9.064834e-01	-8.548058e-01	1	1.205617e-02	1.110086e-01	7.678450e-01	2.233938e-01	3.087570e+00	2.938137e+00	1.000016e-04	8.508742e-01	
0	73	31	-8.935320e-01	-8.993300e-01	1	1.152265e-02	1.552753e-01	6.815562e-01	2.228646e-01	3.087692e+00	3.798802e+00	1.002891e-04	8.506059e-01	
0	73	32	-8.873748e-01	-9.044120e-01	1	7.254413e-03	1.662305e-01	6.824488e-01	2.233962e-01	3.087475e+00	3.678225e+00	1.011522e-04	8.508975e-01	
0	79	1	-9.029537e-01	-8.809804e-01	1	5.284961e-03	1.325489e-01	6.300520e-01	2.234102e-01	3.078657e+00	3.800187e+00	1.002891e-04	8.503850e-01	
0	79	2	-9.025892e-01	-8.821115e-01	1	1.169254e-03	1.322415e-01	9.102551e-01	2.233727e-01	3.110360e+00	3.773929e+00	1.002891e-04	8.506860e-01	
0	79	3	-8.762627e-01	-9.104015e-01	1	2.387300e-02	1.835421e-01	6.499985e-01	2.233609e-01	3.087631e+00	4.911207e+00	1.002891e-04	8.506860e-01	
0	79	4	-9.026847e-01	-8.818165e-01	1	6.239352e-03	1.320452e-01	9.203060e-01	2.224980e-01	4.231631e+00	4.571134e+00	1.002891e-04	8.506860e-01	
